Tweet,S_Label,L_Label,B_Label
طريقتك وانت بتغنى بعيد عنك حياتى عذاب .. حياتك ايه بعيد عنى ؟! 😌💜,0,0,0
الذكر بعد الفراغ من الوضوء:أشهد أن لا إله إلا الله وحده لا شريك له وأشهد أن محمداً عبده ورسوله ://./11,0,0,0
تفتكرى المره ده هنرجع ازاى طب افتكرى معايه كده 😂 بس يارب تكون الفكره الاخيره 😉😉,0,2,2
@18 حد حصله حاجة يا إسراء؟؟,0,2,2
@ كل عام وانتي بألف خير يا حبيبي قلبي  😍😍🌹🌹🌹❤❤,0,2,2
"اللهم ان نمت على ضيق فأيقظني على فرج
وان نمت على حزن فأيقظني على سعاده
وان نمت على يأس فأيقظني على امل",0,0,0
@_27 مش عارف و الله 😅 ://./9,1,0,3
اللهم أنت ولينا فاغفر لنا وارحمنا وأنت خير الغافرين واكتب لنا في هذه الدنيا حسنةً وفي الآخرة ://./3597,0,1,1
@ امال مش هتكملي ليه,0,2,2
وعهد الله ما انا دافع 😂😂😂 ://./8,1,0,3
"﷽
﴿وجعلناهم أئمة يدعون إلى النار ۖ ويوم القيامة لا ينصرون﴾
⬅️ ://./1950",0,0,0
اللهم قني عذابك يوم تبعث عبادك ://./9,0,0,0
@11 @19005690 لا حلوه بجد .... وانا كمان,0,0,0
اللهم لا سهل إلا ما جعلته سهلاً وأنت تجعل الحزن إذا شئت سهلا ://./4,0,1,1
الناس كلها في شرم و الغردقة و انا قاعد في سريري حاضن مخدتي,1,0,3
اللهم لك الحمد حتى ترضى و لك الحمد اذا رضيت و لك الحمد بعد الرضا ://./1,0,0,0
نقطة ضعف للسمر اللي عنيهم ملونة 😍,0,0,0
@_11234 مقصود، بيت الشواية، الصرايا،  ,0,0,0
  : ❤️الهوى انت كله والامانى - أم كلثوم هذه ليلتى    ://./5206  #,0,1,1
@ قد اتقبلها مرة، حصلت وبتحصل، لكن كل كام خطاب دموع، لا كده صعب :),0,0,0
بيبنوا في الخيال بس ..!,0,0,0
في ايفنت كدة اسمه   الايفنت دة مهم والله بما ان نص البنات بقت بتقلع الحجاب اليومين دول... وربنا يهدي يعني,0,0,0
"لسنا سوي أرواح ستقبض في أي لحظه
ياااارب أسالك حسن الخاتمه 🙏",0,0,0
تفتكرو اللي موت الطفل ده ممكن ربنا يسامحة بسهوله كده ... حسبي الله و نعم الوكيل ://./59,0,0,0
جاب اجل الشناوي في تلت ساعه 😃😃😃 ://./80,0,0,0
فيه فهم مغلوط عن مصطلح الدولة!!!!! ://./809,0,0,0
@_ انا شايفها حاجة كويسة انه ميبقاش بيمثل على فكرة,1,0,3
@ محدش قالها انها عملت افلام قبل المسرحيه دي و كانت متألقه فيهم,0,0,0
هو انا مينفعش اعمل   لحياتى بتاع اسبوع كده,0,0,0
تقريبا اتخضت لما عرفت الكورة راحت فين اكيد عند ماما يا بت🕶,0,2,2
أعيذك بكلمات الله التامة من كل شيطان وهامة وكل عينِ لامة ://./4943,0,0,0
@_ ده خبر كويس ، شكرا للمعلومه,0,0,0
نفسي اعرف ليه اتوقف انتاج برادورال اللي طلع منتجات مستورده اقل منه كتير و اضعاف تمنه لقيت قرصين برادورال صلاحيتهم خلصانه من سنتين ريحوني جدا,0,0,0
يا رب فرحة,0,0,0
امييييين يارب ... كل سنة وانتم طبين جميعا وبخير يااااااااارب :) ://./92,0,1,1
@ شو شعورك اول ما فتحت القناة كان عادي😕,0,0,0
"حسبي الله لا إله إلا هو عليه توكلت وهو رب العرش العظيم
♻️ ://./9",0,0,0
"من يهتم بك دوماً ..
أجعل له وطناً في قلبك ، لا يليقُ إلا به ..",0,0,0
@41726353 بالضبط,0,0,0
@ مش دي الشخصية اللي تتنحى، خالص 😂,0,0,0
اللهم إني أسألك العافية في الدنيا والآخرة و في ديني ودنياي وأهلي ومالي اللهم استر عوراتي وآمن روعاتي ://./788,0,0,0
مش عارفة افرح أني هخلص امتحانات ولا أزعل اني هشيل.,2,0,4
شكلهم مش بيكونوا مستحميين 😂😂😂😂😂 ://./,0,0,0
@ ساندي دي البنت اللي كانت بترقص في الكليب؟,0,2,2
من هم بحسنة فلم يعملها كتبت له حسنة ومن هم بحسنة فعملها كتبت له عشرا إلى سبع مائة ضعف ومن هم بسيئة فلم يعملها لم تكتب وإن عملها كتبت #,0,0,0
أعوذ بالله من كلمة أُلقيها ولا أُلقي لها بالاً فتترك أثراً.💙,0,0,0
لا إله إلا الله مخلصين له الدين ولو كره الكافرون ://./4943,0,0,0
@ *مش من اسكندرية*,0,0,0
فيلم الموسم .. لورد اوف ذا رنجه 󾌴󾌳,0,0,0
انا عاوزة العب طيب 😂😂,2,0,4
حسبي الله لااله الا هو عليه توكلت وهو رب العرش العظيم ://./38,0,0,0
ما من عبدٍ يذنب ذنباً فيحسن الطهور ثم يقول فيصلي ركعتين ثم يستغفر الله إلا غفر الله لهُ ://./11,0,0,0
"الحب بينوّر مش بيطفي 
انها سارة غازي 👌😎",0,0,0
لقد نشرت صورة جديدة علي الفيس بوك ://./1,0,0,0
لا اله الا الله 😔😔🙇🏾‍♀️ يا حرام ://./676,0,0,0
لا مفيش 😅😅 ://./310,0,0,0
اللهم ارزقني زيادة محبة لك و إقبالاً عليك و حياء منك ://./0,0,0,0
"""الأولاد يضحكون على مايفعلونه بالبنات ، ولكنهم لن يضحكوا عندما يمسحون الدموع عن وجوه بناتهم لنفس السبب.""
-  ",0,0,0
@4 اتوكسي انتي 😌,0,2,2
@792 حبيبى وشريكى 😂,0,0,0
@ عندك لينك عشان بقالي اكتر من سنة مش عارف الاقيه؟,0,0,0
"🌹ورغم ضعف التدين عند كثير من المسلمين اليوم إلا أن المرأة تبقى لها مكانتها ومنزلتها ، أمّاً وبنتا وزوجة وأختا ...🕊❤️🕊
 #غرد_لتثاب",0,0,0
"#البنت_المصريه_معروفه
بالنفسانه✋😂",0,0,0
@ يعني هيكون أسوأ من اللي انا فيه؟,0,0,0
كل سنه و انت طيب يا فاجي 😂😂 ://./85,0,0,0
"بسم الله توكلت عليك يارب
 &;   ",0,0,0
لا ://./,0,0,0
"أنا عندى أختراع 󾔱.. بيضيع الصداع 😇

#يا_أنچكس ✌🏻",0,0,0
لا إله إلا أنت سبحانك إني كنت من الظالمين ://./1813,0,1,1
نفقة مين الشخصية!! انت أساسا عايش على قفا المجلس ://./,0,1,1
@_  اللهم اعنا على ذكرك وشكرك وحسن عبادتك,0,0,0
واحد مابيعرفش يتكلم هيمثل دور افشخ مغني ://./5,0,0,0
انا محتاجة من محمد دة 😂💔💔 ://./0161,2,0,4
ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج -- سورة الفتح #,0,0,0
نفسي الناس الفاشلة تبطل تكلمني عن النجاح.,0,0,0
"لم يدفئني نور العالم بل قول أحدهم لي أني، ذات يوم، أضأت نورًا في قلبه

- أنسي الحاج ://./3",0,0,0
عاوز احسن مركز لصيانه لاب توب ديل   في اسكندرية,0,0,0
بيقوللك علاج الجاهل تجاهله طب و علاج المعرصين ايه,0,0,0
زى النهاردة سقط  مبارك القاتل ومهما كان التبعات والأحداث بعدها إنما المهم إن #لساها_ثورة_يناير رغم أنف الكارهين,0,0,0
غلبان 😂😂 ://./0,0,1,1
ما ابعد الحب  تصطادنا الفتيات السريعات مثل لصوص البضائع ننسي العناوين فوق زجاج القطارات  ://./5,0,0,0
@_1212 انتي لسه عايشة.. سبحان الله 😜,0,2,2
"#شبكه_عاجل_الاخباريه
#هاجر_الشناوي
#_ ://./",0,0,0
البيتزا ما تتاكلش برة البيت، البيتزا يعني البيجاما ونتفرج على التلفزيون أو . ://./,0,0,0
اللهم إني أسألك خير هذه اليوم:فتحه ونصره ونوره وبركته وهداه وأعوذ بك من شر ما فيه وشر ما بعده ://./4943,0,0,0
اللهم اكفني بحلالك عن حرامك وأغنني بفضلك عن سواك ://./2,0,0,0
@_ طاعون ليه بس ... ؟؟؟😬,0,0,0
اشتقت لشخص كان يوصيني بأن انتبه لنفسي كثيراً，ليتني أستطيع أن اخبره بأنني فقدت نفسي عندما غاب ..,0,1,1
لا حول ولا قوة الا بالله..الواحد لسه مش قادر يتقبل فكرة عدم وجودك و وفاتك يا محمود و الله .. الله يرحمك وحشتني جداً ياريت احلم بيك قريب ..,1,1,5
دعاء الخروج من المسجد:بسم الله والصلاة والسلام على رسول الله اللهم إني أسألك من فضلك اللهم اعصمني من الشيطان الرجيم,0,1,1
"ماتستعجلش.. 
لو ربك رايد هيكون.💜",0,0,0
بقالى 20 يوم فى الشغلانة دى ..انا بقول كده كفاية...,0,0,0
افتحي يا مي بقث ومتزعليش 😢💔,0,2,2
بتقول اهي بتقووول,0,0,0
"- تفتكري الحب الحقيقي هو اللي بيلاقينا ولا إحنا اللي لازم ندور عليه؟
- أفتكر إننا نلاقي نفسنا الأول ،
 ونعرف إحنا... ://./3",0,0,0
"نشد شوايه يا جماعه
 #القمه_ودعم_للفولورز",0,0,0
أعوذ بكلمات الله التامات من شر ما خلق ://./843,0,0,0
@6333929 ياللا في داهيه,0,0,0
اللهم إني أسألك خير هذه اليوم:فتحه ونصره ونوره وبركته وهداه وأعوذ بك من شر ما فيه وشر ما بعده ://./03,0,0,0
خللي بالك من زوزو #فيلم_قديم_بتحبو,0,0,0
اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل ://./29,0,0,0
عايزاه تحطى على شعرك بيره ياساميه ؟ ://./9455,0,2,2
".
لا تدخل حياة من لا يحتاجك ،،
و*' خُذ بيَد من أحبَبتّ ' وامْضُوا خفافًا وثِقالًا إلى الجنَّة 🌸'
.",0,0,0
أذكار_الصباح_و_المساء - حسبي الله لا إله إلا هو عليه توكلت وهو رب العرش العظيم (سبع مرات ) ://./1,0,0,0
"لما ربنا يبعد عنك حاجة بتحبها . اتاكد انه هيرزقك حاجة احسن منها 
الحمد لله ❤",0,0,0
"ربِّ أسألك خير ما في هذا اليوم وخير ما بعده
♻️ ://./9",0,0,0
هو الجيش مينفعش يبقى يعمل هو المطبات بالمرة ؟,0,0,0
احنا نستحمل وهما يصرفوا .. بيخرب بيت ابوكووو ://./2,0,0,0
اللهم أكرمنا بقرب لك لا نرتد بعده، وعتق يغشانا برحمة منك ويقينا عذابك ://./788,0,0,0
صباح الخير يارب الايام اللى جاية تعدى ع خير بس ✋,0,0,0
#العساكر اصعب مشهد لمت العسكرى بيقول احنا مشعرفين احنا بنعمل ايه فى الجيش,0,0,0
يعنى نخلص من الماتش ندخل ف قلق النتيحه 😧😧,0,0,0
"يا جماعة
هو مينفعش ام خديجة المغربية
و الشيخ الكتاتني المغربي
يجيبولنا هدوم الشتاء
و لا هما تخصص جلب حبيب و مرقعة و بس ؟",0,1,1
اللهم قني عذابك يوم تبعث عبادك ://./40,0,0,0
@87820542 لا يا احمد و الله انا عادي معنديش مشكلة طبعاً مع ناس معينة يعني اهلك طبعاً لا 😂✋🏻,0,1,1
يارب وكفي,0,0,0
490 جنيه هصلح بيهم الايفون ://./4,0,0,0
"السؤال هنا

لو جالك وظيفة محترمة براتب محترم و هجرة شرعية الي امريكا +سكن محترم و سيارة فاخرة لك و لأسرتك 
و لكن... ://./83",0,0,0
"في ناس كده في حياتك بتطلب منهم الطلب و من قبل ماتطلبه انت عارف انهم مش هيقولوا لا 😍😍 
بحبكوو حقيقي من قلبي ❤❤",0,1,1
